accuracy,precision,recall,predicted tile,total size
0.945,0.8333333333333334,0.8974358974358975,4.875,1.7407574653625488
0.91,0.8055555555555556,0.725,5.0,2.0485405921936035
0.695,0.20588235294117646,0.17073170731707318,5.125,2.1520190238952637
0.71,0.13636363636363635,0.07142857142857142,5.25,2.089017629623413
0.745,0.40476190476190477,0.3953488372093023,5.375,2.0131075382232666
0.685,0.0,0.0,5.5,1.8567101955413818
0.595,0.0,0.0,5.625,1.7970051765441895
0.83,0.65,0.5652173913043478,5.75,1.771352767944336
0.805,0.6538461538461539,0.3617021276595745,5.875,1.8340189456939697
0.76,0.5,0.20833333333333334,6.0,1.8700103759765625
0.975,0.9583333333333334,0.9387755102040817,6.125,2.1657187938690186
0.965,0.9375,0.9183673469387755,6.125,2.1704304218292236
0.975,0.9583333333333334,0.9387755102040817,6.125,1.8534228801727295
0.915,0.9444444444444444,0.6938775510204082,6.125,1.955517053604126
0.935,1.0,0.7346938775510204,6.125,2.189290761947632
