accuracy,precision,recall,predicted tile,total size
0.855,0.7272727272727273,0.41025641025641024,4.875,1.5379998683929443
0.8,0.5,0.075,5.0,1.402360200881958
0.795,0.5,0.4878048780487805,5.125,1.6979997158050537
0.665,0.0,0.0,5.25,1.8239881992340088
0.805,0.5588235294117647,0.4418604651162791,5.375,1.6570749282836914
0.78,0.5,0.38636363636363635,5.5,1.6662673950195312
0.845,0.7916666666666666,0.4222222222222222,5.625,1.7279877662658691
0.78,0.525,0.45652173913043476,5.75,1.5180084705352783
0.895,0.9642857142857143,0.574468085106383,5.875,1.4829766750335693
0.915,0.8571428571428571,0.7659574468085106,5.875,1.4960086345672607
0.915,0.96875,0.6595744680851063,5.875,1.7900102138519287
0.885,0.9,0.574468085106383,5.875,1.812009334564209
0.955,0.9318181818181818,0.8723404255319149,5.875,1.804865837097168
0.975,0.9375,0.9574468085106383,5.875,1.954906702041626
0.975,0.9375,0.9574468085106383,5.875,1.9663028717041016
0.945,0.875,0.8936170212765957,5.875,1.698150634765625
0.995,0.9791666666666666,1.0,5.875,1.8576672077178955
