accuracy,precision,recall,predicted tile,total size
0.965,1.0,0.8205128205128205,4.875,2.106008768081665
0.955,0.875,0.8974358974358975,4.875,2.2450180053710938
0.895,0.6956521739130435,0.8205128205128205,4.875,2.7522263526916504
0.72,0.25,0.2,5.0,2.7059988975524902
0.695,0.08333333333333333,0.04878048780487805,5.125,2.539011240005493
0.8,0.5454545454545454,0.2857142857142857,5.25,2.464246988296509
0.725,0.125,0.046511627906976744,5.375,2.5977275371551514
0.85,0.85,0.38636363636363635,5.5,2.335041046142578
0.745,0.2777777777777778,0.11627906976744186,5.375,2.360022783279419
0.94,1.0,0.7272727272727273,5.5,2.6192538738250732
0.94,1.0,0.7272727272727273,5.5,2.9150211811065674
0.94,1.0,0.7272727272727273,5.5,2.8822238445281982
0.94,1.0,0.7272727272727273,5.5,3.0706539154052734
0.94,1.0,0.7272727272727273,5.5,3.201404571533203
0.94,1.0,0.7272727272727273,5.5,2.9840402603149414
0.94,1.0,0.7272727272727273,5.5,2.8092575073242188
0.77,0.4583333333333333,0.25,5.5,3.182008743286133
