accuracy,precision,recall,predicted tile,total size
0.745,0.07142857142857142,0.02564102564102564,4.875,1.766005039215088
0.76,0.36666666666666664,0.275,5.0,1.8030099868774414
0.765,0.3125,0.12195121951219512,5.125,2.2810189723968506
0.81,0.5588235294117647,0.4523809523809524,5.25,2.24202561378479
0.845,0.6875,0.5116279069767442,5.375,2.059356212615967
0.84,0.7142857142857143,0.45454545454545453,5.5,2.1044559478759766
0.805,0.75,0.2,5.625,2.0609469413757324
0.85,0.7352941176470589,0.5434782608695652,5.75,1.8979849815368652
0.885,0.8529411764705882,0.6170212765957447,5.875,1.8458073139190674
0.705,0.35714285714285715,0.3191489361702128,5.875,1.984034776687622
0.73,0.25,0.0625,6.0,2.2930119037628174
0.815,0.7142857142857143,0.40816326530612246,6.125,2.315018653869629
0.87,1.0,0.48,6.25,2.4475295543670654
0.765,0.5384615384615384,0.2857142857142857,6.125,2.5568175315856934
0.765,0.6666666666666666,0.12,6.25,2.5220000743865967
0.755,0.5454545454545454,0.23529411764705882,6.375,2.2610228061676025
0.94,1.0,0.7692307692307693,6.5,2.4663357734680176
