accuracy,precision,recall,predicted tile,total size
0.885,0.8076923076923077,0.5384615384615384,4.875,1.8297812938690186
0.85,0.6470588235294118,0.55,5.0,1.9533476829528809
0.785,0.46875,0.36585365853658536,5.125,2.148030996322632
