accuracy,precision,recall,predicted tile,total size
0.805,0,0.0,4.875,2.2560086250305176
0.8,0,0.0,5.0,2.424172878265381
0.75,0.0,0.0,5.125,2.9650096893310547
0.795,0.6666666666666666,0.047619047619047616,5.25,2.9200379848480225
0.835,0.6666666666666666,0.46511627906976744,5.375,2.6039955615997314
0.73,0.34375,0.25,5.5,2.637009382247925
0.865,0.875,0.4666666666666667,5.625,2.7271981239318848
0.97,1.0,0.8636363636363636,5.5,2.523110866546631
0.94,0.9210526315789473,0.7954545454545454,5.5,2.520017623901367
0.94,0.9444444444444444,0.7727272727272727,5.5,2.8227202892303467
0.94,0.9444444444444444,0.7727272727272727,5.5,3.1784002780914307
0.97,0.8958333333333334,0.9772727272727273,5.5,3.134028434753418
0.96,0.9090909090909091,0.9090909090909091,5.5,3.309983968734741
0.92,0.85,0.7727272727272727,5.5,3.407858371734619
0.96,0.875,0.9545454545454546,5.5,3.1683523654937744
0.91,0.8095238095238095,0.7727272727272727,5.5,3.0379698276519775
0.775,0.5,0.26666666666666666,5.625,3.4715609550476074
