accuracy,precision,recall,predicted tile,total size
0.955,0.8125,1.0,4.875,2.1250176429748535
0.96,0.8809523809523809,0.925,5.0,2.388186454772949
0.76,0.375,0.3,5.0,2.5523836612701416
