accuracy,precision,recall,predicted tile,total size
0.805,0.5,0.20512820512820512,4.875,1.5176267623901367
0.87,0.6842105263157895,0.65,5.0,1.4663443565368652
0.735,0.3,0.21951219512195122,5.125,1.8390283584594727
0.91,1.0,0.5714285714285714,5.25,1.9099993705749512
0.79,0.5,0.2857142857142857,5.25,1.75101900100708
0.855,0.75,0.4883720930232558,5.375,1.7659993171691895
0.74,0.2777777777777778,0.11363636363636363,5.5,1.8399584293365479
0.785,0.5333333333333333,0.35555555555555557,5.625,1.6029551029205322
0.93,1.0,0.6956521739130435,5.75,1.584716558456421
0.93,0.9210526315789473,0.7608695652173914,5.75,1.629608154296875
0.93,1.0,0.6956521739130435,5.75,1.8410067558288574
0.93,1.0,0.6956521739130435,5.75,1.9120290279388428
0.95,1.0,0.782608695652174,5.75,1.9204089641571045
0.93,1.0,0.6956521739130435,5.75,2.114964246749878
0.93,1.0,0.6956521739130435,5.75,2.014756917953491
0.94,0.8695652173913043,0.8695652173913043,5.75,1.8264541625976562
0.91,0.9375,0.6521739130434783,5.75,1.9779603481292725
