accuracy,precision,recall,predicted tile,total size
0.955,0.96875,0.7948717948717948,4.875,2.4977991580963135
0.945,1.0,0.717948717948718,4.875,2.698833465576172
0.755,0.34375,0.28205128205128205,4.875,2.9100170135498047
