accuracy,precision,recall,predicted tile,total size
0.89,0.9047619047619048,0.48717948717948717,4.875,2.341031312942505
0.845,0.7692307692307693,0.2631578947368421,4.75,2.71718430519104
0.645,0.0,0.0,4.875,2.7663285732269287
0.705,0.14814814814814814,0.1,5.0,2.6691627502441406
0.965,0.8541666666666666,1.0,5.125,2.487017869949341
0.955,0.8478260869565217,0.9512195121951219,5.125,2.3060076236724854
0.85,0.6666666666666666,0.5714285714285714,5.25,2.324031114578247
0.835,0.6190476190476191,0.6046511627906976,5.375,2.2825565338134766
0.78,0,0.0,5.5,2.3910269737243652
0.775,0,0.0,5.625,2.38349986076355
0.77,0,0.0,5.75,2.7170157432556152
0.765,0,0.0,5.875,2.860018730163574
0.76,0.5,0.125,6.0,2.38627552986145
0.755,0,0.0,6.125,2.5431149005889893
0.76,0.53125,0.34,6.25,2.8559744358062744
