accuracy,precision,recall,predicted tile,total size
0.865,1.0,0.3076923076923077,4.875,1.8590002059936523
0.97,1.0,0.8421052631578947,4.75,2.0322723388671875
0.86,0.7083333333333334,0.4473684210526316,4.75,2.1960294246673584
