accuracy,precision,recall,predicted tile,total size
0.695,0.23809523809523808,0.2564102564102564,4.875,1.718022346496582
0.91,0.8235294117647058,0.7,5.0,1.8290083408355713
0.945,0.9411764705882353,0.7804878048780488,5.125,2.009039878845215
